id,order_id,product_id,title,variant_title,sku,quantity,price,total_discount
50000011061,5000001106,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011081,5000001108,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011091,5000001109,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011101,5000001110,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011111,5000001111,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,3.50
50000011121,5000001112,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011131,5000001113,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011141,5000001114,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011151,5000001115,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011161,5000001116,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011171,5000001117,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,5.25
50000011181,5000001118,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011191,5000001119,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011201,5000001120,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011211,5000001121,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011221,5000001122,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011241,5000001124,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011251,5000001125,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011261,5000001126,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011271,5000001127,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011281,5000001128,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011291,5000001129,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011301,5000001130,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011302,5000001130,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000011311,5000001131,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011321,5000001132,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011331,5000001133,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011341,5000001134,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000011351,5000001135,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000011361,5000001136,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000011371,5000001137,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011381,5000001138,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011391,5000001139,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011401,5000001140,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011411,5000001141,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011421,5000001142,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011431,5000001143,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011432,5000001143,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011441,5000001144,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011451,5000001145,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011461,5000001146,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000011471,5000001147,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000011481,5000001148,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000011491,5000001149,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000011501,5000001150,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000011511,5000001151,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000011521,5000001152,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,11.00
50000011541,5000001154,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011551,5000001155,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011561,5000001156,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000011571,5000001157,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000011581,5000001158,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011591,5000001159,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011601,5000001160,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011611,5000001161,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011621,5000001162,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,9.00
50000011631,5000001163,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011632,5000001163,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011641,5000001164,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011651,5000001165,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011661,5000001166,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011671,5000001167,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011672,5000001167,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011681,5000001168,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011701,5000001170,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011711,5000001171,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011721,5000001172,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011731,5000001173,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011741,5000001174,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011751,5000001175,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011761,5000001176,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011762,5000001176,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011771,5000001177,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,4.50
50000011781,5000001178,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011791,5000001179,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011801,5000001180,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000011811,5000001181,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011821,5000001182,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011831,5000001183,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,9.00
50000011841,5000001184,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000011851,5000001185,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011861,5000001186,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011871,5000001187,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011881,5000001188,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011891,5000001189,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011901,5000001190,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011911,5000001191,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011912,5000001191,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000011931,5000001193,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011941,5000001194,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,23.00
50000011951,5000001195,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000011971,5000001197,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,22.50
50000011981,5000001198,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000011991,5000001199,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012001,5000001200,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012011,5000001201,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012021,5000001202,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012031,5000001203,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012041,5000001204,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012051,5000001205,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012061,5000001206,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012071,5000001207,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012081,5000001208,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,13.50
50000012091,5000001209,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,18.00
50000012101,5000001210,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012111,5000001211,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012121,5000001212,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012131,5000001213,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,9.00
50000012141,5000001214,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,22.50
50000012151,5000001215,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,9.00
50000012161,5000001216,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012171,5000001217,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012181,5000001218,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012191,5000001219,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012201,5000001220,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012211,5000001221,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012221,5000001222,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012231,5000001223,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012241,5000001224,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012261,5000001226,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,18.00
50000012271,5000001227,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,9.00
50000012281,5000001228,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012291,5000001229,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,3.00
50000012301,5000001230,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012302,5000001230,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012311,5000001231,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012321,5000001232,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012331,5000001233,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012341,5000001234,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012342,5000001234,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012351,5000001235,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012361,5000001236,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012371,5000001237,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012381,5000001238,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012391,5000001239,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012401,5000001240,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012411,5000001241,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012421,5000001242,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,8.75
50000012431,5000001243,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012441,5000001244,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012451,5000001245,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012461,5000001246,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012471,5000001247,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,13.50
50000012481,5000001248,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012491,5000001249,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012501,5000001250,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012511,5000001251,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012521,5000001252,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012531,5000001253,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012541,5000001254,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012551,5000001255,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012561,5000001256,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,9.00
50000012571,5000001257,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012591,5000001259,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012601,5000001260,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,9.00
50000012611,5000001261,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012621,5000001262,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012631,5000001263,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012632,5000001263,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012641,5000001264,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012642,5000001264,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000012651,5000001265,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012661,5000001266,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012671,5000001267,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012681,5000001268,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012691,5000001269,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012711,5000001271,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,7.00
50000012721,5000001272,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,4.50
50000012731,5000001273,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012741,5000001274,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012751,5000001275,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,4.50
50000012761,5000001276,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012771,5000001277,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012781,5000001278,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012791,5000001279,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012801,5000001280,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,13.50
50000012811,5000001281,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012821,5000001282,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012831,5000001283,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,9.00
50000012841,5000001284,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012851,5000001285,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012852,5000001285,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012861,5000001286,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012871,5000001287,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,9.00
50000012881,5000001288,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012891,5000001289,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012901,5000001290,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012902,5000001290,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012911,5000001291,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012912,5000001291,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012921,5000001292,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,9.00
50000012931,5000001293,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012941,5000001294,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000012951,5000001295,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000012961,5000001296,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012971,5000001297,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012981,5000001298,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000012982,5000001298,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000012991,5000001299,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013001,5000001300,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013011,5000001301,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013021,5000001302,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,4.50
50000013031,5000001303,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013041,5000001304,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013051,5000001305,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013061,5000001306,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013071,5000001307,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013091,5000001309,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013101,5000001310,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013111,5000001311,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013121,5000001312,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013131,5000001313,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013141,5000001314,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013151,5000001315,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013161,5000001316,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013171,5000001317,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,13.50
50000013181,5000001318,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000013191,5000001319,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000013201,5000001320,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000013211,5000001321,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000013221,5000001322,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000013231,5000001323,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,9.00
50000013251,5000001325,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013261,5000001326,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013271,5000001327,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013281,5000001328,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013291,5000001329,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013301,5000001330,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000013311,5000001331,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000013321,5000001332,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000013322,5000001332,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013331,5000001333,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000013332,5000001333,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000013351,5000001335,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,9.00
50000013361,5000001336,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013371,5000001337,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013381,5000001338,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013391,5000001339,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013401,5000001340,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013411,5000001341,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013421,5000001342,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013431,5000001343,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013441,5000001344,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013451,5000001345,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,57.50
50000013461,5000001346,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013471,5000001347,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013481,5000001348,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013482,5000001348,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013491,5000001349,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013501,5000001350,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,0.00
50000013511,5000001351,PROD_007,Complete Routine Bundle,90-day supply,CRB-90,1,229.99,23.00
50000013531,5000001353,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,3.50
50000013541,5000001354,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013551,5000001355,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013561,5000001356,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013571,5000001357,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013581,5000001358,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013591,5000001359,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013601,5000001360,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013602,5000001360,PROD_002,Daily Hydration Serum,90-day supply,DHS-90,1,89.99,0.00
50000013611,5000001361,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013621,5000001362,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013631,5000001363,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013641,5000001364,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013651,5000001365,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,9.00
50000013661,5000001366,PROD_006,Complete Routine Bundle,30-day supply,CRB-30,1,89.99,0.00
50000013671,5000001367,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000013681,5000001368,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000013691,5000001369,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000013701,5000001370,PROD_005,Brightening Vitamin C Drops,30-day supply,BVC-30,1,29.99,0.00
50000013711,5000001371,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,11.25
50000013721,5000001372,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,4.50
50000013731,5000001373,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013741,5000001374,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013751,5000001375,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013761,5000001376,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013762,5000001376,PROD_001,Daily Hydration Serum,30-day supply,DHS-30,1,34.99,0.00
50000013771,5000001377,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013781,5000001378,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013791,5000001379,PROD_003,Renewal Night Cream,30-day supply,RNC-30,1,44.99,0.00
50000013801,5000001380,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000013811,5000001381,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000013821,5000001382,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
50000013831,5000001383,PROD_004,Renewal Night Cream,90-day supply,RNC-90,1,109.99,0.00
